tokens,aspect_tags,review,author,sentence,total_aspects,has_aspect,fold
"['Bom', 'sim', '.']","[0, 0, 0]",597,meyer,3836,0,0,9
"['Ainda', 'não', 'acabei', 'de', 'ler', '.']","[0, 0, 0, 0, 0, 0]",615,orwell,3990,0,0,9
"['Estou', 'em', 'os', 'primeiros', 'capítulos', '.']","[0, 0, 0, 0, 0, 0]",615,orwell,3991,0,0,9
"['Mas', 'cada', 'página', 'de', 'o', 'livro', 'é', 'um', 'convite', 'a', 'a', 'imaginação', 'e', 'a', 'a', 'reflexão', '.']","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",615,orwell,3992,1,1,9
"['Incrivelmente', 'atual', 'o', 'livro', 'foi', 'escrito', 'em', '1949', '(', 'salvo', 'engano', ')', 'remetendo', 'a', 'o', 'que', 'a', 'a', 'época', 'seria', 'o', 'futuro', '(', '1984', ')', ',', 'mas', 'um', 'futuro', 'sufocado', 'e', 'alienado', 'em', 'que', 'cada', 'passo', 'de', 'os', 'indivíduos', 'é', 'vigiado', ',', 'seus', 'pensamentos', 'rigorosamente', 'monitorados', 'por', 'um', '""', 'Estado', '""', 'altamente', 'burocrático', 'e', 'totalitarista', '.']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",615,orwell,3993,1,1,9
"['A', 'forma', 'como', 'a', 'personagem', 'principal', 'descreve', 'em', 'primeira', 'pessoa', 'o', 'mundo', 'em', 'que', 'vive', 'e', 'a', 'sua', 'percepção', 'sobre', 'ele', 'é', 'fantástica', '.']","[1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",615,orwell,3994,1,1,9
"['Parece', 'se', 'basear', 'em', 'uma', 'descrição', 'caricaturizada', 'de', 'o', '""', 'socialismo', 'real', '""', ',', 'embora', 'não', 'se', 'tranga', 'importantes', 'reflexões', 'sobre', 'diversas', 'questões', 'enfrentadas', 'em', 'esta', 'era', 'atual', 'em', 'que', 'o', 'argumento', 'de', 'a', 'segurança', 'produz', 'contantes', 'incursões', 'sobre', 'o', 'território', 'resarvado', 'a', 'a', 'liberdade', 'e', 'a', 'a', 'privacidade', 'de', 'os', 'indivíduos', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",615,orwell,3995,0,0,9
['...'],[0],624,orwell,4043,0,0,9
"['Depois', 'de', 'ler', 'o', 'segundo', 'livro', 'de', 'George', 'Orwell', '(', 'o', 'primeiro', 'foi', '""', 'A', 'Revolução', 'de', 'os', 'Bichos', '""', ')', ',', 'me', 'pego', 'pensando', 'como', 'pude', 'demorar', 'tanto', 'para', 'me', 'encontrar', 'com', 'esse', 'autor', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",624,orwell,4044,0,0,9
"['Sua', 'escrita', 'deliciosamente', 'simples', ',', 'porém', 'direta', 'me', 'faz', 'ter', 'certeza', 'de', 'que', 'ele', '-', 'se', 'não', 'é', 'o', 'meu', 'preferido', '-', 'é', 'certamente', 'um', 'de', 'os', 'meus', 'favoritos', 'autores', 'de', 'a', 'Literatura', 'Estrangeira', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",624,orwell,4045,0,0,9
"['1984', 'é', 'um', 'livro', 'com', 'uma', 'história', 'com', 'um', 'enredo', 'extremamente', 'simples', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",624,orwell,4046,1,1,9
"['O', 'que', 'não', 'simples', 'é', 'o', 'seu', 'intuito', ',', 'o', '""', 'por', 'trás', '""', 'de', 'a', 'história', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",624,orwell,4047,0,0,9
"['O', 'romance', 'em', 'si', 'discorre', 'sobre', 'a', 'história', 'de', 'Winston', ',', 'um', 'trabalhador', 'de', 'o', 'Ministério', 'de', 'a', 'Verdade', ',', 'responsável', 'por', '""', 'modificar', '""', 'notícias', 'de', 'várias', 'fontes', 'de', 'informação', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",624,orwell,4048,0,0,9
"['Ambientado', 'em', 'a', 'Oceânia', ',', 'tudo', 'gira', 'em', 'torno', 'de', 'o', 'Partido', 'dominante', '-', 'o', 'Socing', ',', 'que', 'através', 'de', 'suas', 'teletelas', ',', 'de', 'a', 'sua', 'nova', 'forma', 'de', 'escrita', 'e', 'fala', '-', 'a', 'Novafala', '-', 'e', 'toda', 'a', 'sua', 'alteração', 'de', 'o', 'passado', ',', 'manipula', 'a', 'população', 'de', 'forma', 'atroz', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",624,orwell,4049,0,0,9
"['O', 'Grande', 'Irmão', 'deve', 'ser', 'mais', 'de', 'o', 'que', 'respeitado', '-', 'deve', 'ser', 'verdadeiramente', 'amado', 'por', 'todos', ',', 'sem', 'exceção', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",624,orwell,4050,0,0,9
"['Para', 'isso', ',', 'o', 'partido', ',', 'além', 'de', 'manipular', 'o', 'conhecimento', ',', 'os', 'ideais', ',', 'a', 'educação', ',', 'a', 'linguagem', ',', 'a', 'relação', 'entre', 'pais', 'e', 'filhos', ',', 'controla', ',', 'inclusive', 'o', 'pensamento', 'de', 'as', 'pessoas', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",624,orwell,4051,0,0,9
"['Percebendo', 'toda', 'essa', 'dimensão', 'que', 'o', 'envolve', ',', 'Winston', 'se', 'revolta', 'internamente', 'com', 'o', 'Partido', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",624,orwell,4052,0,0,9
"['Sua', 'história', 'envolve', 'outros', 'dois', 'personagens', ':', 'Júlia', ',', 'com', 'quem', 'engata', 'um', 'romance', 'livre', 'e', ""O'Brien"", ',', 'a', 'forma', 'concreta', 'de', 'o', 'duplipensamento', '(', 'que', 'em', 'a', 'linguagem', 'de', 'a', 'Novafala', 'se', 'resume', 'em', 'uma', 'única', 'palavra', 'abranger', 'dois', 'significados', 'antônimos', 'dependendo', 'de', 'a', 'situação', 'em', 'que', 'é', 'usada', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",624,orwell,4053,0,0,9
"['Não', 'pretendo', 'contar', 'aqui', 'maiores', 'detalhes', 'de', 'a', 'história', 'em', 'si', ',', 'pois', 'perderia', 'todo', 'o', 'seu', 'encanto', 'e', 'a', 'sua', 'surpresa', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",624,orwell,4054,0,0,9
"['Porém', ',', 'o', 'que', 'eu', 'gostaria', 'de', 'ressaltar', 'é', 'o', 'que', 'está', 'por', 'trás', 'de', 'a', 'escrita', 'de', 'Orwell', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",624,orwell,4055,0,0,9
"['Se', 'pensarmos', 'que', 'podemos', 'ser', 'influenciados', 'a', 'todo', 'instante', ',', 'seja', 'por', 'os', 'governantes', ',', 'por', 'as', 'grandes', 'potências', 'mundiais', ',', 'por', 'a', 'mídia', '(', 'televisa', ',', 'impressa', 'ou', 'digital', ')', ',', 'perceberemos', 'que', 'estamos', 'muito', 'perto', 'de', 'o', 'que', 'Orwell', 'em', 'os', 'alerta', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",624,orwell,4056,0,0,9
"['A', 'o', 'ler', '1984', ',', 'nos', 'revoltamos', 'com', 'a', 'inanição', 'de', 'os', 'proletas', 'e', 'de', 'os', 'membros', 'de', 'o', 'Partido', 'Externo', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",624,orwell,4057,0,0,9
"['Por', 'que', 'eles', 'não', 'se', 'revoltam', '?']","[0, 0, 0, 0, 0, 0, 0]",624,orwell,4058,0,0,9
"['Por', 'que', 'não', 'exigem', 'de', 'o', 'Partido', 'melhores', 'condições', 'de', 'vida', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",624,orwell,4059,0,0,9
"['Como', 'conseguem', 'esquecer', 'o', 'passado', 'e', 'as', 'pessoas', 'em', 'tão', 'pouco', 'tempo', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",624,orwell,4060,0,0,9
"['Como', 'se', 'deixam', 'manipular', 'de', 'essa', 'maneira', '?']","[0, 0, 0, 0, 0, 0, 0, 0]",624,orwell,4061,0,0,9
"['Pois', 'bem', ',', 'nos', 'revoltamos', ',', 'mas', 'nos', 'esquecemos', 'que', 'somos', '-', 'não', 'de', 'a', 'mesma', 'forma', '-', 'manipulados', 'também', 'através', 'de', 'um', 'poder', 'invisível', ',', '""', 'o', 'poder', 'real', ',', 'não', 'o', 'poder', 'sobre', 'as', 'coisas', ',', 'mas', 'o', 'poder', 'sobre', 'os', 'homens', '""', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",624,orwell,4062,0,0,9
"['é', 'Paz', '.']","[0, 0, 0]",629,orwell,4101,0,0,9
"['Liberdade', 'é', 'Escravidão', '.']","[0, 0, 0, 0]",629,orwell,4102,0,0,9
"['Ignorância', 'é', 'Força', '.']","[0, 0, 0, 0]",629,orwell,4103,0,0,9
"['""']",[0],629,orwell,4104,0,0,9
"['É', 'um', 'de', 'aqueles', 'livros', 'que', 'esta', 'em', 'todos', 'os', 'lugares', ',', 'citado', 'em', 'filmes', ',', 'series', 'e', 'até', 'outros', 'livros', ',', 'a', 'ideia', 'de', 'conviver', 'com', 'o', 'Big', 'Brother', 'é', 'apavorante', ',', 'não', 'que', 'nossa', 'realidade', 'não', 'tenha', 'um', 'pouco', 'de', 'o', 'controle', 'de', 'esses', 'olhos', 'que', 'não', 'vemos', ',', 'mas', 'espero', 'não', 'estar', 'aqui', 'pra', 'ver', 'o', 'plano', 'completo', 'em', 'pratica', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",629,orwell,4105,0,0,9
"['o', 'livro', '1984']","[0, 0, 0]",633,orwell,4178,0,0,9
"['Resenha', 'de', 'o', 'livro', '1984', 'O', 'livro', 'trata', 'de', 'uma', 'história', 'de', 'Wiston', 'Smich', ',', 'funcionário', 'de', 'o', 'Ministério', 'de', 'a', 'verdade', 'de', 'a', 'Oceania', ',', 'membro', 'de', 'o', 'partido', 'externo', ',', 'Wiston', 'Smich', 'não', 'tem', 'muita', 'memória', 'de', 'o', 'seu', 'passado', ',', 'nem', 'quando', 'criança', 'e', 'nenhuma', 'lembrança', 'anteriror', ',', 'trabalhava', 'em', 'uma', 'empresa', 'publicando', 'versões', 'anteriores', ',', 'já', 'publicadas', 'de', 'o', 'Jornal', 'THE', 'TIMES', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",633,orwell,4179,0,0,9
"['Ele', 'trabalhava', 'em', 'a', 'função', 'de', 'reescrever', 'as', 'notícias', 'de', 'acordo', 'com', 'o', 'que', 'o', 'partido', 'se', 'interessava', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",633,orwell,4180,0,0,9
"['Ele', 'anotava', 'tudo', 'o', 'que', 'ele', 'pensava', 'de', 'importante', ',', 'ele', 'sabia', 'que', 'tinha', 'algo', 'de', 'errado', 'com', 'o', 'governo', ',', 'e', 'sabia', 'porque', 'tinha', 'contato', 'com', 'notícias', 'antigas', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",633,orwell,4181,0,0,9
"['Então', 'era', 'o', 'estado', 'controlava', 'o', 'pensamento', 'de', 'os', 'cidadãos', ',', 'entre', 'muitos', 'outros', 'meios', ',', 'por', 'a', 'manipulação', 'de', 'a', 'língua', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",633,orwell,4182,0,0,9
"['Ele', '(', 'Wiston', 'Smich', ')', ',', 'começa', 'a', 'se', 'interessar', 'por', 'uma', 'colega', 'de', 'trabalho', 'chamada', 'de', 'Julia', ',', 'em', 'um', 'local', 'onde', 'é', 'proibido', 'o', 'namoro', ',', 'e', 'sexo', 'é', 'considerado', 'crime', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",633,orwell,4183,0,0,9
"['Em', 'o', 'livro', 'o', 'Orwell', 'demostra', 'uma', 'teoria', 'de', 'guerra', ',', 'que', 'ele', 'diz', 'que', 'o', 'objetivo', 'de', 'a', 'guerra', 'é', 'manter', 'o', 'poder', 'de', 'as', 'classes', 'altas', ',', 'e', 'limitando', 'o', 'acesso', 'a', 'educação', ',', 'e', 'até', 'mesmo', 'a', 'cultura', 'e', 'os', 'bens', 'de', 'as', 'classes', 'mais', 'baixas', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",633,orwell,4184,0,0,9
"['Fantástico', '!']","[0, 0]",667,orwell,4804,0,0,9
"['E', 'isso', 'que', 'não', 'costumo', 'ler', 'livros', 'de', 'ficção', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",667,orwell,4805,0,0,9
"['megalomania', 'humana']","[0, 0]",675,orwell,4925,0,0,9
"['George', 'Orwell', 'podia', 'ser', 'comunista', ',', 'mas', 'não', 'é', 'essa', 'percepção', 'que', 'se', 'tem', 'quando', 'lê', '-', 'se', '""', '1984', '""', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",675,orwell,4926,0,0,9
"['Em', 'um', 'sistema', 'socialista', 'dominado', 'por', 'o', 'Big', 'Brother', ',', 'o', 'passado', 'é', 'apagado', ',', 'a', 'história', 'é', 'escrita', 'de', 'forma', 'manipulatória', 'e', 'as', 'pessoas', 'são', 'condicionadas', 'e', 'supervisionadas', 'por', 'o', 'governo', ',', 'que', 'detém', 'controle', 'de', 'tudo', '(', 'inclusive', 'com', 'uma', 'megalomaníaca', ""'"", 'polícia', 'de', 'o', 'pensamento', ""'"", ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",675,orwell,4927,0,0,9
"['O', 'personagem', 'principal', 'tenta', 'se', 'desvencilhar', 'de', 'essa', 'amarra', ',', 'mas', 'se', 'vê', 'cada', 'vez', 'mais', 'cercado', 'por', 'o', 'universo', 'artificial', 'criado', 'por', 'o', 'Big', 'Brother', ',', 'que', 'também', 'inventa', 'constantes', 'guerras', 'e', 'conflitos', 'civis', 'para', 'levantar', 'o', 'moral', 'de', 'um', 'povo', 'cada', 'vez', 'mais', 'oprimido', '-', 'e', 'que', 'não', 'tem', 'ciência', 'de', 'isso', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",675,orwell,4928,0,0,9
"['Como', 'resenhar', 'um', 'clássico', '?']","[0, 0, 0, 0, 0]",676,orwell,4929,0,0,9
"['Posso', 'passar', 'apenas', 'as', 'minhas', 'impressões', 'pessoais', '.']","[0, 0, 0, 0, 0, 0, 0, 0]",676,orwell,4930,0,0,9
"['Este', 'livro', 'é', 'fácil', 'de', 'ler', ',', 'e', 'te', 'prende', ',', 'a', 'o', 'contrário', 'de', 'alguns', 'clássicos', 'que', 'a', 'leitura', 'é', 'pesada', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",676,orwell,4931,1,1,9
"['É', 'o', 'livro', 'pra', 'ler', 'e', 'pensar', ',', 'discutir', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",676,orwell,4932,1,1,9
"['Tente', 'relacionar', 'este', 'livro', 'a', 'o', 'mundo', 'atual', ',', 'a', 'o', 'mundo', 'passado', 'ou', 'a', 'um', 'possivel', 'futuro', ',', 'e', 'verá', 'o', 'porque', 'este', 'livro', 'é', 'um', 'grande', 'clássico', '.']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",676,orwell,4933,1,1,9
"['Penso', 'que', 'alguns', 'livros', 'devem', 'ser', 'lidos', 'por', 'quem', 'gosta', 'de', 'terror', ',', 'comédia', ',', 'este', 'ou', 'aquele', 'genero', 'de', 'literatura', ',', 'pois', 'são', 'clássicos', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",676,orwell,4934,0,0,9
"['Mas', 'este', 'livro', 'deve', 'ser', 'lido', 'por', 'TODO', 'ser', 'humano', 'moderno', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",676,orwell,4935,1,1,9
"['Talvez', 'os', 'detalhes', 'de', 'o', 'livro', 'não', 'estejam', 'tão', 'frescos', 'em', 'a', 'minha', 'memória', ',', 'mas', 'com', 'certeza', 'o', 'final', 'impactante', 'não', 'sairá', 'de', 'ela', 'por', 'décadas', ',', 'e', 'a', 'simples', 'imagem', 'de', 'um', 'homem', 'sentado', 'observando', 'um', 'cartaz', 'com', 'os', 'olhos', 'lacrimejantes', 'e', 'reconhecendo', 'a', 'sua', 'condição', ',', 'reconhecendo', 'sua', 'fraqueza', 'diante', 'de', 'tamanha', 'conspiração', ',', 'reconhecendo', 'que', 'seria', 'tão', 'mais', 'fácil', 'se', 'ele', 'não', 'tivesse', 'lutado', 'tanto', '...', 'mas', 'a', 'o', 'mesmo', 'tempo', 'passando', 'a', 'mensagem', 'de', 'que', 'ele', '(', 'o', 'protagonista', ')', 'não', 'teria', 'sido', 'ele', 'mesmo', 'se', 'não', 'tivesse', 'lutado', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",680,orwell,4950,1,1,9
['Maligno'],[0],690,orwell,5000,0,0,9
"['O', 'que', 'dizer', 'de', 'esse', 'livro', 'de', 'George', 'Orwell', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",690,orwell,5001,0,0,9
"['O', 'livro', 'é', 'uma', 'mistura', 'de', 'sensações', 'e', 'sentimentos', 'que', 'explodem', 'em', 'sua', 'mente', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",690,orwell,5002,1,1,9
"['O', 'autor', 'cria', 'um', 'futuro', 'tão', 'plausível', ',', 'verossímil', 'e', 'aterrorizante', 'que', 'enquanto', 'lemos', 'tal', 'livro', 'ficamos', 'pensando', ':', '""', 'E', 'se', 'estivesse', 'lá', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",690,orwell,5003,0,0,9
"['O', 'que', 'faria', '?', '""']","[0, 0, 0, 0, 0]",690,orwell,5004,0,0,9
"['E', 'isso', 'é', 'o', 'que', 'vai', 'afligir', 'a', 'maioria', 'de', 'os', 'leitores', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",690,orwell,5005,0,0,9
"['O', 'que', 'fazer', 'quando', 'você', 'perde', 'sua', 'liberdade', ',', 'sua', 'privacidade', 'e', 'sua', 'singularidade', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",690,orwell,5006,0,0,9
"['O', 'que', 'fazer', 'quando', 'não', 'pode', 'expressar', 'suas', 'opiniões', 'em', 'uma', 'ditadura', 'voyeur', 'e', 'assombrosa', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",690,orwell,5007,0,0,9
"['Se', 'Saramago', 'com', 'seu', 'Ensaio', 'Sobre', 'A', 'Cegueira', 'cria', 'um', 'futuro', 'também', 'verossímil', 'e', 'nos', 'faz', 'pensar', '""', 'O', 'que', 'faria', 'se', 'estivesse', 'cego', 'também', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",690,orwell,5008,0,0,9
"['""', '1984', 'com', 'seu', 'Big', 'Brother', 'nos', 'passa', 'o', 'mesmo', 'sentimento', 'de', 'angústia', 'e', 'sufocamento', ',', 'quando', 'se', 'quer', 'um', 'lugar', 'para', 'fugir', ',', 'mas', 'não', 'há', 'para', 'onde', 'fugir', '!']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",690,orwell,5009,1,1,9
"['E', '1984', 'passa', 'suas', 'páginas', 'criando', 'uma', 'nova', 'realidade', 'impressionante', 'e', 'guarda', 'seu', 'maior', 'tesouro', 'para', 'o', 'final', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",690,orwell,5010,1,1,9
"['Sim', ',', 'o', 'final', 'é', 'ainda', 'mais', 'genial', 'e', 'perturbador', '!']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",690,orwell,5011,1,1,9
"['Um', 'passeio', 'terrível', 'por', 'a', 'mente', 'e', 'o', 'psicológico', 'humano', 'com', 'torturas', 'e', 'hipnoses', 'que', 'em', 'o', 'faz', 'sofrer', 'junto', 'a', 'o', 'personagem', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",690,orwell,5012,0,0,9
"['Em', 'fim', ',', '1984', 'é', 'um', 'livro', 'obrigatório', ',', 'pois', 'é', 'mais', 'que', 'um', 'livro', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",690,orwell,5013,0,0,9
"['É', 'uma', 'filosofia', 'inteira', ',', 'um', 'mundo', 'novo', 'e', 'pessimista', 'que', 'nos', 'prende', 'e', 'nos', 'toma', 'em', 'uma', 'trama', 'tão', 'contundente', 'e', 'inteligente', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",690,orwell,5014,1,1,9
"['Em', 'o', 'meu', 'entender', ',', '""', '1984', '""', 'é', 'um', 'de', 'os', 'livros', 'máximos', 'de', 'o', 'século', 'XX', ',', 'e', 'um', 'de', 'os', 'melhores', 'romances', 'de', 'ficção', 'científica', 'de', 'todos', 'os', 'tempos', '.']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",693,orwell,5025,1,1,9
