tokens,aspect_tags,total_aspects,has_aspect,fold,review
"['O', 'produto', 'é', 'excelente', ',', 'uma', 'das', 'melhores', 'marcas', 'do', 'mercado', '...', 'A', 'velocidade', 'de', 'acesso', 'à', 's', 'funções', 'de', 'smart', 'tv', 'é', 'bem', 'razoável', ',', 'tratando', 'se', 'de', 'um', 'aparelho', 'nao', 'tao', 'caro', '.', ',', 'Entretanto', ',', 'um', 'ponto', 'negativo', 'são', 'os', 'pés(base', ')', 'para', 'quem', 'for', 'utilizá-lo', 'em', 'cima', 'de', 'algum', 'objeto', ',', 'rack', 'ou', 'estante', ',', 'pois', 'são', '2', 'pés', 'separados', ',', 'um', 'em', 'cada', 'ponta', 'do', 'objeto', 'e', 'um', 'pouco', 'fracos', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,10,1037
"['Comprei', 'essa', 'TV', 'na', 'Black', 'Friday', ',', 'e', 'em', 'menos', 'de', 'uma', 'semana', 'a', 'mesma', 'chegou', ',', 'no', 'entanto', ',', 'com', 'defeito', '.', 'Imediatamente', 'entrei', 'em', 'contato', 'com', 'a', 'AMERICANAS', 'para', 'solicitar', 'a', 'troca', ',', 'que', 'me', 'atendeu', 'prontamente', 'e', 'sempre', 'muito', 'solícitos', '.', 'Sempre', 'comprei', 'na', 'internet', ',', 'e', 'nunca', 'tive', 'problemas', ',', 'achei', 'que', 'teria', 'd', 'essa', 'vez', ',', 'mas', 'a', 'AMERICANAS', 'está', 'de', 'parabéns', ',', 'sempre', 'me', 'informando', 'sobre', 'o', 'andamento', 'da', 'troca', 'via', 'e-mail', '.', 'A', 'TV', 'é', 'perfeita', ',', 'simplesmente', 'o', 'que', 'eu', 'procurava', ',', 'imagem', 'muito', 'boa', ',', 'e', 'os', 'recursos', 'melhores', 'ainda', '.', 'Aprovada', '!', '!']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",4,1,10,1038
"['Inicialização', 'e', 'configuração', 'da', 'TV', 'muito', 'rápida', '.', 'Ajuste', 'da', 'imagem', 'simples', 'e', 'direto', '.', 'Reproduz', 'o', 'espelhamento', 'do', 'YouTube', 'do', 'celular', 'muito', 'bem', '.', 'Pés', 'de', 'plástico', 'bem', 'finos', ',', 'passa', 'a', 'impressão', 'de', 'frágil', ',', 'mas', 'servem', 'bem', 'a', 'sua', 'função', '.', 'Prós', ':', 'Fácil', 'instalação', ',', 'E-manual', '(', 'Manual', 'no', 'próprio', 'menu', 'da', 'TV', ')', ',', 'Imagem', 'bacana', '.', 'Contra', ':', 'Fragilidade', 'dos', 'pés', 'e', 'um', 'pouco', 'de', 'lentidão', ',', 'com', 'certeza', ',', 'devido', 'a', 'ausência', 'de', 'S.O.', 'específico', 'como', 'Android', 'ou', 'Web', 'O.S.', 'da', 'LG', '.']","[0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7,1,5,1039
"['O', 'som', 'd', 'esta', 'smart', 'tevê', 'Samsung', 'é', 'horrível', '!', 'Parece', 'um', 'rádio', 'de', 'pilha', 'antigo', '.', 'O', 'som', 'é', 'muito', 'agudo', 'e', 'não', 'tem', 'opção', 'de', 'deixar', 'mais', 'grave', '.', 'Creio', 'que', 'o', 'problema', 'é', 'com', 'a', 'tamanho', '32', '”', ',', 'pois', 'tenho', 'outras', 'maiores', 'da', 'mesma', 'marca', 'que', 'não', 'são', 'assim', '.', 'Comprei', 'pelo', 'site', 'e', 'só', 'fui', 'instalar', 'uma', 'semana', 'depois', '.', 'Fui', 'depois', 'em', 'lojas', 'físicas', 'para', 'saber', 'se', 'outras', 'também', 'são', 'assim', 'e', 'a', 'decepção', 'foi', 'enorme', ':', 'todas', 'as', 'de', '32', '”', 'são', 'assim', '.', 'O', 'som', 'chega', 'a', 'doer', 'os', 'ouvidos', '.', 'Além', 'de', 'ser', 'baixo', 'volume', ',', 'se', 'você', 'aumentar', 'o', 'som', 'a', 'tevê', 'começa', 'a', 'vibrar', 'o', 'plástico', 'leve', 'que', 'é', 'feito', '.', 'Infelizmente', 'só', 'vi', 'os', 'comentários', 'ruins', 'sobre', 'esta', 'smart', 'tevê', 'depois', ',', 'pois', 'pensava', 'que', 'não', 'teria', 'como', 'a', 'Samsung', 'fazer', 'algo', 'tão', 'sem', 'qualidade', '.', 'Pesquise', 'outras', 'marcas', 'para', 'uma', 'smart', 'tevê', 'de', '32', '”', '.', 'Tem', 'outras', 'com', 'som', 'muito', 'bom', 'e', 'com', 'melhor', 'preço', '.', 'Conselho', ':', 'Esqueça', 'que', 'esta', 'existe', '!']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,5,1040
"['Ela', 'cumpre', 'tudo', 'que', 'promete', '.', 'A', 'única', 'falha', 'é', 'não', 'ser', 'FULL', 'HD', '(', 'mas', 'hoje', 'todas', 'são', 'HD', 'e', 'essa', 'entrega', 'uma', 'taxa', 'de', 'atualização', 'com', 'Tecnologia', '120Hz', ')', 'diferentemente', 'as', 'demais', 'que', 'entregam', '60Hz', 'sem', 'deixar', 'rastros', '.', 'Outro', 'ponto', 'que', 'todo', 'mundo', 'reclama', 'é', 'o', 'som', 'por', 'ser', 'baixo', '.', 'Mas', 'não', 'é', 'um', 'problema', '.', 'Ela', 'vem', 'de', 'fábrica', 'realmente', 'com', 'som', 'baixo', 'por', 'padrão', ',', 'mas', 'basta', 'ir', 'nas', 'configurações', 'de', 'som', 'que', 'tudo', 'se', 'resolve', 'e', 'fica', 'perfeita', '.', 'É', 'a', 'TV', 'que', 'entrega', 'a', 'melhor', 'resposta', 'entre', 'todas', 'as', 'concorrentes', 'da', 'categoria', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,10,1041
"['Então', '.', 'Entrega', 'ótima', ',', 'parabéns', 'a', 'Americanas', '.', 'Sobre', 'a', 'TV', '.', 'Até', 'o', 'momento', 'tudo', 'bem', '.', 'Todos', 'os', 'recursos', 'funcionando', 'bem', '.', 'Sobre', 'o', 'som', ',', 'tem', 'uma', 'galera', 'reclamando', 'em', 'comentários', '.', 'Basta', 'mudar', 'em', 'configurações', 'e', 'tirar', 'de', '""', '""', 'Padrão', '""', '""', 'para', 'uma', 'opção', 'especifica', '.', 'Aqui', 'eu', 'coloquei', '""', '""', 'Filme', '""', '""', '.', 'fica', 'satisfatório', '.', 'Sobre', 'a', 'recepção', 'Wifi', '.', 'Apesar', 'de', 'não', 'me', 'dar', 'problema', ',', 'acho', 'ruim', 'pois', 'fica', 'a', 'apenas', 'alguns', 'metros', 'do', 'roteador', 'e', 'o', 'sinal', 'fica', 'baixo', '.', 'Provavelmente', 'não', 'possui', 'uma', 'antena', 'para', 'captar', 'melhor', 'o', 'sinal', '.', 'Enfim', ',', 'um', 'bom', 'investimento', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,10,1042
"['Comprar', 'esta', 'TV', 'só', 'faz', 'sentido', 'se', 'você', 'for', 'obrigado', 'a', 'usar', 'uma', 'de', '32', 'polegadas', 'e', 'as', 'da', 'LG', 'estiverem', 'em', 'falta', '.', 'Pagando', 'muito', 'pouco', 'a', 'menos', 'você', 'compra', 'uma', 'maior', 'com', 'outro', 'nível', 'de', 'qualidade', ',', 'como', 'as', 'Panasonic', ',', 'LG', 'ou', 'a', 'própria', 'Samsung', '.', 'Comprei', 'esta', 'aqui', 'e', 'devolvi', ':', 'o', 'com', 'd', 'ela', 'é', 'completamente', 'ridículo', ',', 'consegue', 'ser', 'pior', 'que', 'o', 'som', 'de', 'um', 'smartphone', '.', 'A', 'imagem', 'd', 'ela', 'está', 'sempre', 'estourada', 'nas', 'partes', 'claras', 'ou', 'escura', 'demais', 'se', 'você', 'diminuir', 'a', 'iluminação', 'traseira', 'e', 'brilho', '.', 'Cores', 'desbotadas', 'como', 'se', 'o', 'painel', 'não', 'acendesse', 'direito', '.', 'A', 'favor', 'd', 'ela', 'seria', 'a', 'fluidez', 'na', 'maioria', 'das', 'funções', 'desde', 'que', 'não', 'esteja', 'no', 'Netflix', ',', 'porque', 'd', 'aí', 'ela', 'começa', 'a', 'ficar', 'muito', 'lenta', ',', 'até', 'o', 'volume', 'fica', 'lento', '.', 'E', 'ela', 'tem', 'muitas', 'funções', ',', 'mas', 'nada', 'compensa', 'a', 'qualidade', 'tão', 'ruim', 'de', 'imagem', 'e', 'som', '.', 'Mas', 'o', 'Submarino', ',', 'como', 'sempre', ',', 'nota', '10', '.', 'Obviamente', 'a', 'falta', 'de', 'qualidade', 'da', 'TV', 'não', 'é', 'culpa', 'd', 'eles', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,1,5,1043
"['Quase', 'deixamos', 'de', 'comprar', 'a', 'TV', 'devido', 'à', 's', 'pessoas', 'inúteis', 'que', 'falam', 'mal', 'do', 'produto', '!', 'Smart', 'TV', 'excelente', ':', 'imagem', 'e', 'som', 'perfeitos', '.', 'Aos', 'ignorantes', 'que', 'falam', 'do', 'som', 'devem', 'ter', 'uma', 'sala', 'gigante', 'ou', 'são', '""', '""', 'surdos', '""', '""', 'Pq', 'aqui', 'a', 'sala', 'é', '4x4', 'e', 'o', 'som', 'está', 'ótimo', '!', '!', '!', 'Agora', 'se', 'vc', 'quer', 'por', 'na', 'sala', 'e', 'ouvir', 'na', 'cozinha', ',', 'vá', 'comprar', 'um', 'aparelho', 'de', 'som', '.', 'Ótima', 'para', 'quem', 'tem', 'uma', 'boa', 'internet', ',', 'quem', 'fala', 'mal', 'deve', 'usar', '""', '""', 'discada', '""', '""', '.', 'Pés', 'do', 'produto', 'por', 'favor', ',', 'vcs', 'querem', 'pé', 'de', 'que', '?', '?', '?', 'Para', 'uma', 'TV', 'de', '32', 'está', 'ótimo', 'aínda', 'vem', 'com', 'parafusos', 'para', 'fixar', 'melhor', ',', 'a', 'TV', 'não', 'foi', 'feita', 'de', 'chumbo', 'para', 'não', 'suportar', 'os', 'pés', 'que', 'vem', '.', 'Controle', 'remoto', 'ótimo', '!', '!', '!', '!', '!', '!', '!', 'Se', 'tivesse', 'tantos', 'problemas', 'eu', 'tenho', 'certeza', 'que', 'a', 'SAMSUNG', 'já', 'teria', 'tirado', 'de', 'linha', 'para', 'não', 'sujar', 'a', 'marca', '!', '!', '!', '!', 'PODEM', 'COMPRAR', '!', '!', '!', 'Ótimo', 'custo', 'beneficio', '!', '!', '!', '!', 'Não', 'liguem', 'para', 'esse', 'povo', 'que', 'fica', 'sentado', 'dentro', 'de', 'casa', 'arrumando', 'defeitos', 'na', 'TV', '!', '!', '!', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,1,4,1044
"['Esperava', 'bem', 'mais', 'da', 'Samsung', 'em', 'uma', 'TV', 'moderna', '.', 'a', 'imagem', 'é', 'muito', 'pixelizada', ';', 'o', 'áudio', 'é', 'fraquíssimo', '(', 'abaixo', 'do', 'esperado', 'mesmo', 'para', 'um', 'TV', 'de', 'baixo', 'custo', ')', ';', 'o', 'acabamento', 'é', 'ruim', '(', 'o', 'botão', 'de', 'ligar', '/', 'desligar', 'parece', 'que', 'vai', 'quebrar', ')', '.', 'Possuo', 'uma', 'TV', 'LG', 'há', 'mais', 'de', '5', 'anos', 'que', 'possui', 'imagem', 'infinitamente', 'superior', 'a', 'esta', 'Samsung', ',', 'além', 'do', 'áudio', 'e', 'qualidade', '.', 'Muita', 'decepção', 'do', 'o', 'produto', '.', 'Sinceramente', ',', 'não', 'entendo', 'as', 'altas', 'notas', 'd', 'este', 'produto', 'aqui', '.', 'Não', 'refletem', 'a', 'realidade', '.', 'Imaginava', 'que', 'as', 'TVs', 'da', 'Samsung', 'estivesse', 'bem', 'melhor', '.', 'Mas', 'infelizmente', 'não', 'estão', '.', 'Vou', 'comprar', 'outra', 'TV', ',', 'pro', 'meu', 'quarto', 'e', 'tenho', 'uma', 'certeza', ':', 'NÃO', 'SERÁ', 'SUMSUNG', '-', 'e', 'muito', 'menos', 'essa', '!', 'Porcaria', '!']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7,1,5,1045
"['A', 'MINHA', 'CHEGOU', 'ONTEM', ',', 'TESTEI', 'SMART', ',', 'TUDO', 'OK', ',', 'ASSISTI', 'VARIOS', 'FILMES', 'E', 'VIDEOS', 'NO', 'YOTUBE', ',', 'NAO', 'TRAVOU', 'EM', 'NENHUM', 'MOMENTO', ',', 'A', 'UNICA', 'COISA', 'QUE', 'NAO', 'GOSTEI', 'E', 'QUE', 'PRECISA', 'DE', 'ANTENA', 'OU', 'CABO', 'PARA', 'PEGAR', 'A', 'TV', ',', 'E', 'NAO', 'VEIO', 'OS', 'PARAFUSOS', 'PARA', 'FIXAR', 'O', 'PE', ',', 'MAS', 'DEI', 'UM', 'JEITO', ',', 'DO', 'RESTO', 'E', 'MUITO', 'BOA', 'SIM', ',', 'DEPENDE', 'DA', 'SUA', 'INTERNET', 'PARA', 'SER', 'RAPIDA', '!', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,10,1046
"['Sabia', 'da', 'limitação', 'dos', 'equipamentos', 'Smart', ',', 'mas', 'não', 'tinha', 'noção', 'o', 'quanto', 'é', 'ruim', 'digitar', 'num', 'controle', 'remoto', '.', 'Isto', 'não', 'diminui', 'a', 'qualidade', 'do', 'equipamento', '.', 'Muito', 'bom', '.', 'O', 'meu', 'problema', 'é', 'que', 'o', 'sinal', 'wi-fi', 'da', 'minha', 'casa', 'é', 'muito', 'ruim', ',', 'd', 'aí', 'o', 'propósito', 'que', 'tinha', 'de', 'assistir', 'Netflix', 'no', 'meu', 'quarto', 'de', 'dormir', 'ficou', 'adiado', 'até', 'eu', 'melhorar', 'o', 'sinal', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,10,1047
"['Internet', 'd', 'ela', 'muito', 'boa', '.', 'O', 'sistema', 'da', 'TV', 'é', 'bem', 'moderno', 'e', 'inteligente', ',', 'com', 'várias', 'opções', 'que', 'me', 'deixaram', 'bem', 'feliz', '.', 'A', 'imagem', 'd', 'ela', 'não', 'é', 'perfeita', ',', 'claro', ',', 'porque', 'é', 'apenas', 'HD', ',', 'e', 'não', 'FULL', 'HD', '.', 'Porém', ',', 'são', 'imagens', 'muito', 'boas', '!', 'Ponto', 'negativo', ':', 'som', 'abafado', '.', 'Eu', 'sou', 'um', 'usuário', 'bem', 'exigente', ',', 'claro', ',', 'mas', 'achei', 'o', 'som', 'd', 'ela', 'meio', 'seco', ',', 'abafado', '.', 'Não', 'gostei', 'muito', 'do', 'som', '.', 'É', 'só', 'isso', '.', 'Nota', '7', 'pro', 'som', 'Recomendo', '!']","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",9,1,10,1048
"['Avalio', 'a', 'compra', 'como', 'positiva', '.', 'Poderia', 'ter', 'um', 'som', 'melhor', '(', 'deixa', 'bastante', 'a', 'desejar', 'n', 'este', 'requisito', ')', ',', 'no', 'entanto', 'pesquisei', 'muito', 'antes', 'de', 'comprar', 'e', 'quase', 'todas', 'as', 'TVs', 'tem', 'a', 'mesma', 'potência', 'de', 'som', '(', 'não', 'necessariamente', 'a', 'mesma', 'qualidade', ')', '.', 'A', 'imagem', 'poderia', 'seu', 'um', 'pouco', 'melhor', '(', 'mas', 'é', 'apenas', 'uma', 'TV', 'HD', ')', ',', 'não', 'dá', 'pra', 'exigir', 'além', 'do', 'seu', 'limite', '.', 'A', 'imagem', 'e', 'som', 'melhoram', 'muito', 'com', 'o', 'modo', 'futebol', 'ativado', ',', 'no', 'entanto', 'julgo', 'inapropriado', 'o', 'uso', 'intensivo', 'd', 'este', 'recurso', ',', 'pois', 'deve', 'sobrecarregar', 'o', 'aparelho', '(', 'a', 'Samsung', 'poderia', 'se', 'manifestar', 'a', 'respeito', ')', '.', 'O', 'ideal', 'seria', 'que', 'a', 'imagem', 'básica', 'fosse', 'a', 'do', 'modo', 'futebol', ',', 'apenas', 'com', 'menos', 'brilho', '.', 'Infelizmente', 'não', 'encontrei', 'a', 'venda', 'TVs', 'de', '32', 'polegadas', 'que', 'não', 'fossem', 'HD', '.', 'Estaria', 'disposta', 'a', 'gastar', 'um', 'pouco', 'mais', 'por', 'uma', 'UHD', '.', 'Certamente', 'existem', 'TVs', 'melhores', ',', 'em', 'formatos', 'maiores', ',', 'porém', 'de', 'custo', 'mais', 'elevado', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,5,1049
"['Vi', 'muita', 'gente', 'reclamando', '...', 'Mas', 'em', 'questão', 'de', 'custo-benefício', 'é', 'ÓTIMA', '.', 'Ela', 'vem', 'com', 'o', 'android', '4.4', ',', 'possui', 'pouca', 'memória', 'de', 'armazenamento', '(', 'Não', 'sei', 'se', 'dá', 'para', 'expandir', ',', 'mas', 'aceita', 'USB', 'o', 'que', 'é', 'legal', ',', 'pois', 'posso', 'ouvir', 'músicas', 'diretamente', 'do', 'pen-drive', ')', 'É', 'SMART', ',', 'tem', 'vários', 'aplicativos', 'legais', 'para', 'assistir', 'filmes', ',', 'jogos', 'básicos', 'como', 'minecraft', 'e', 'angry', 'birds', '(', 'é', 'só', 'ter', 'acesso', 'a', 'internet', ')', '.', 'Vem', 'com', 'o', 'aplicativo', 'da', 'netflix', ',', 'mas', 'eu', 'não', 'sou', 'assinante', ',', 'o', 'youtube', 'é', 'muito', 'bom', '.', 'O', 'tempo', 'de', 'resposta', 'as', 'vezes', 'demora', 'em', 'uma', 'média', 'de', '8', 'segundos', 'para', 'abrir', 'por', 'exemplo', 'um', 'aplicativo', '.', 'A', 'imagem', 'é', 'boa', ',', 'mas', 'o', 'que', 'mais', 'me', 'surpreendeu', 'foi', 'o', 'áudio', ',', 'ele', 'é', 'super', 'alto', 'e', 'com', 'qualidade', '!', 'EU', 'RECOMENDO', 'POR', '1000', 'vale', 'muito', 'a', 'pena', '.', '<3', 'VALEU', 'AMERICANAS', 'E', 'PHILCO', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,1,10,1050
