tokens,aspect_tags,author,num_aspects,has_aspect,fold
"['Esse', 'livrar', 'me', 'ajudar', 'muito', 'o', 'compreender', 'nosso', 'sociedade', ',', 'e', 'principalmente', 'o', 'quantum', 'dever', 'zelar', 'e', 'olhar', 'por', 'o', 'menor', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,1,1,9
"['valente', 'ter', 'umar', 'estrelo', 'em', 'lugar', 'de', 'o', 'coração', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,9
"['A', 'gente', 'saber', 'que', 'o', 'quantum', 'um', 'livrar', 'ser', 'bom', 'quando', 'ter', 'vontade', 'de', 'reler', '-', 'o', 'assim', 'que', 'terminar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,9
"['de', 'o', 'Jorge', 'Amado', '...']","[0, 0, 0, 0, 0]",amado,0,0,9
"['Aqui', 'em', 'casar', 'ter', 'umar', 'coleção', 'de', 'livro', 'de', 'o', 'Jorge', 'Amado', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,9
"['Eu', 'não', 'ler', 'quase', 'nenhum', '.']","[0, 0, 0, 0, 0, 0]",amado,0,0,9
"['Acho', 'Jorge', 'Amado', 'chato', 'e', 'pedante', '.']","[0, 0, 0, 0, 0, 0, 0]",amado,0,0,9
"['Mas', 'Capitães', 'de', 'arear', 'ser', 'o', 'único', 'livrar', 'que', 'eu', 'recomendar', '.']","[0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]",amado,1,1,9
"['É', 'singelo', 'e', 'mostrar', 'o', 'realidade', 'de', 'o', 'menino', 'de', 'ruir', 'de', 'formar', 'romântico', ',', 'dizer', 'assim', '.']","[0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0]",amado,1,1,9
"['Com', 'se', 'aquele', 'garoto', 'ser', 'dono', 'de', 'o', 'mundo', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,9
"['Ou', 'ainda', 'umar', 'espécie', 'de', 'liberdade', 'o', 'avesso', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,9
"['Além', 'de', 'o', 'mais', 'existir', 'um', 'bar', '(', 'em', 'o', 'história', ')', 'que', 'se', 'chamar', 'lanterna', 'de', 'o', 'afogar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,9
"['Fiquei', 'pensar', ',', 'ser', 'que', 'aquele', 'músico', 'de', 'o', 'Paralamas', 'ser', 'inspirar', 'o', 'partir', 'de', 'esse', 'livrar', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,9
"['pra', 'mim', 'fazer', 'sentir', '.']","[0, 0, 0, 0, 0]",amado,0,0,9
"['o', 'arear']","[0, 0]",amado,0,0,9
"['Em', 'um', 'paralelo', 'com', 'o', 'futebol', ',', 'eu', 'colocar', 'comer', 'o', 'Pelé', 'de', 'o', 'literatura', 'brasileiro', ',', 'Machado', 'de', 'Assis', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,9
"['Como', 'o', 'Garrincha', ',', 'ou', 'ser', ',', 'comer', 'o', 'outro', 'componente', 'de', 'o', 'duplo', 'perfeito', ',', 'Jorge', 'Amado', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,9
"['O', 'primeiro', 'livrar', 'que', 'ler', 'de', 'Jorge', 'Amando', ',', 'ainda', 'em', 'o', 'meu', 'adolescência', ',', 'me', 'deixar', 'profundamente', 'impressionar', 'com', 'dois', 'coisa', ';', 'suar', 'linguagem', 'e', 'o', 'tramar', 'em', 'si', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",amado,2,1,9
"['Cada', 'leitura', 'que', 'fazer', 'em', 'o', 'intervalar', 'de', 'todo', 'este', 'ano', 'me', 'deixar', 'cada', 'vez', 'mais', 'impressionar', 'com', 'este', 'dois', 'ponto', ',', 'não', 'ser', 'diferente', 'com', '""', 'Capitães', 'de', 'o', 'arear', '""', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,9
"['A', 'temático', 'de', 'o', 'livrar', 'ser', 'o', 'menor', 'infratores', 'que', 'viver', 'por', 'o', 'ruir', 'de', 'o', 'Bahia', 'em', 'o', 'primeiro', 'dois', 'de', 'o', 'século', 'passar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,9
"['O', 'livrar', 'já', 'comedir', 'bem', ',', 'de', 'formar', 'bem', 'original', 'com', 'recorte', 'de', 'jornal', '(', 'que', 'deixar', 'dúvida', 'sobrar', 'suar', 'realidade', ')', 'onde', 'o', 'leitor', 'ser', 'apresentar', 'o', 'o', 'capitão', 'de', 'arear', 'e', 'comer', 'o', 'sociedade', 'baiano', 'se', 'incomodar', 'com', 'suar', 'existência', ',', 'mas', 'não', 'fazer', 'nado', 'parir', 'resolver', 'o', 'seu', 'problema', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,1,1,9
"['A', 'crítico', 'social', 'estar', 'presentar', 'com', 'forçar', 'em', 'todo', 'o', 'obrar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,9
"['Jorge', 'Amando', 'em', 'o', 'trazer', 'um', 'cenário', 'de', 'o', 'Bahia', 'de', 'o', 'primeiro', 'dois', 'de', 'o', 'século', 'passar', 'que', 'ser', 'quase', 'fotográfico', ',', 'parecer', 'que', 'conhecer', 'o', 'cenário', 'que', 'ele', 'descrever', 'mesmo', 'sem', 'nunca', 'termo', 'passar', 'por', 'perto', 'de', 'ele', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,9
"['Outro', 'destacar', 'ser', 'o', 'personagem', ',', 'cada', 'um', 'mais', 'bem', 'construir', 'que', 'outro', '.']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,1,1,9
"['Eles', 'ter', 'personalidade', 'individuar', ',', 'história', 'que', 'parecer', 'verídico', 'e', 'atitude', 'que', 'o', 'fazer', 'parecer', 'real', ',', 'nem', 'ser', 'nem', 'de', 'todo', 'bom', ',', 'nem', 'de', 'todo', 'mau', ',', 'ser', 'comer', 'gente', 'comum', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,9
"['Um', 'temer', 'recorrente', 'ser', 'o', 'sexualidade', '.']","[0, 0, 0, 0, 0, 0, 0]",amado,0,0,9
"['Cenas', 'de', 'estuprar', ',', 'homossexualidade', ',', 'assédio', 'de', 'menor', 'e', 'sexo', 'quase', 'inocentar', 'entrar', 'adolescente', 'fazer', 'partir', 'de', 'o', 'narrativo', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,9
"['A', 'história', 'em', 'si', 'poder', 'se', 'chamar', '""', 'As', 'aventurar', 'de', 'o', 'capitão', 'de', 'o', 'arear', '""', 'ou', '""', 'As', 'confusão', 'de', 'o', 'capitão', 'de', 'o', 'arear', '""', ',', 'pois', 'cada', 'capítulo', 'contar', 'um', 'novo', 'ocorrer', 'com', 'ele', 'por', 'o', 'ruir', 'de', 'o', 'Bahia', ';', 'assalto', ',', 'jogatina', ',', 'brigar', '(', 'com', 'capoeiro', ')', ',', 'sexo', ',', 'estupro', ',', 'prisão', 'e', 'o', 'fuga', 'de', 'ele', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,9
"['O', 'que', 'falto', 'parir', 'umar', 'bom', 'história', '?']","[0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,9
"['Nada', '!']","[0, 0]",amado,0,0,9
"['Está', 'tudo', 'lá', '.']","[0, 0, 0, 0]",amado,0,0,9
"['Inclusive', 'fazer', 'partir', 'de', 'ele', 'personagem', 'real', ',', 'comer', 'Lampião', 'que', 'receber', 'em', 'seu', 'bandar', 'um', 'de', 'o', 'capitão', 'de', 'o', 'arear', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,9
"['A', 'o', 'longo', 'de', 'o', 'livrar', 'o', 'adolescente', 'ir', 'crescer', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,9
"['Um', 'virar', 'artista', 'em', 'o', 'Rio', 'de', 'Janeiro', ',', 'outro', 'fradar', ',', 'outro', 'morrer', 'o', 'o', 'fugir', 'de', 'o', 'polícia', ',', 'outro', 'cangaceiro', ',', 'outro', 'malandrar', 'e', 'outro', 'gigolô', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,9
"['Porém', ',', 'Jorge', 'Amado', 'tratar', 'com', 'especial', 'caro', 'o', 'destinar', 'de', 'o', 'líder', 'de', 'o', 'grupar', 'em', 'o', 'período', 'em', 'que', 'narrar', 'o', 'o', 'história', ';', 'Pedro', 'Bala', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,9
"['Ele', 'deixar', 'o', 'capitão', 'de', 'o', 'arear', 'e', 'virar', 'um', 'líder', 'social', ',', 'engajar', 'em', 'promover', 'o', 'distribuição', 'de', 'render', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,9
"['Em', 'o', 'fim', 'de', 'o', 'livrar', 'existir', 'algum', 'palavra', 'de', 'o', 'viúvo', 'de', 'Jorge', 'Amando', ',', 'Zélia', 'Gattai', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,9
"['Em', 'pouco', 'palavra', 'ele', 'desvendar', 'o', 'grande', 'mistério', 'parir', 'o', 'livrar', 'ser', 'tão', 'bom', ',', 'de', 'comer', 'Jorge', 'Amado', 'poder', 'criar', 'o', 'cenário', 'e', 'personagem', 'tão', 'bem', 'construir', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,9
"['Zélia', 'contar', 'que', 'Jorge', 'ser', 'dormir', 'algum', 'noite', 'com', 'o', 'menino', 'de', 'ruir', 'parir', 'escrever', 'o', 'livrar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,9
"['Eu', 'ler', 'capitão', 'de', 'o', 'arear', 'quando', 'eu', 'estar', 'em', 'o', '1', '°', 'ano', 'de', 'o', 'colegial', '..', 'e', 'ser', 'o', '1', '°', 'que', 'eu', 'Li', 'do', 'Querido', 'Jorge', 'Amado', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,0,0,9
"['O', 'Livro', 'tocar', 'profundamentemeu', 'coração', ',', 'nunca', 'ir', 'esquecer', 'de', 'Pedro', 'Bala', 'o', 'lider', 'de', 'o', 'menino', ',', 'o', 'Querido', 'João', 'Grande', 'ter', 'um', 'coração', 'de', 'o', 'tamanho', 'de', 'ele', ',', 'e', 'o', 'Meiga', 'Dora', 'o', '""', 'mãe', '""', 'de', 'todo', '..', 'eu', 'ser', 'Apaixonada', 'por', 'esse', 'livrar', ',', 'E', 'ser', 'esse', 'livrar', 'q', 'me', 'motivar', 'o', 'continuar', 'o', 'ler', '...', 'E', 'esse', 'Livro', 'sempre', 'estara', 'em', 'o', 'meu', 'mentir', 'e', 'coração', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",amado,1,1,9
"['o', 'sucesso', 'que', 'fazer']","[0, 0, 0, 0]",meyer,0,0,9
"['É', 'bom', 'o', 'suficiente', 'parir', 'se', 'ler', 'em', 'um', 'dia', 'de', 'domingo', 'chuvoso', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
"['Em', 'o', 'entanto', 'não', 'merecer', 'nem', '10', '%', 'de', 'o', 'sucesso', 'que', 'fazer', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
"['O', 'livrar', 'resumir', '-', 'se', 'o', 'o', 'historiar', 'de', 'umar', 'adolescente', 'que', 'se', 'apaixonar', 'por', 'um', 'vampiro', 'e', 'viver', 'complicação', 'por', 'causar', 'de', 'isso', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
"['em', 'o', 'posição', 'que', 'se', 'encontrar', '...']","[0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
"['Independente', 'de', 'o', 'comentário', '(', 'ser', 'ele', 'o', 'favor', 'ou', 'contra', ')', 'concluir', 'que', '""', 'Crepúsculo', '""', 'merecer', 'chegar', 'o', 'onde', 'chegar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",meyer,1,1,9
"['Fui', 'conhecer', 'o', 'livrar', 'muito', 'antar', 'de', 'virar', '""', 'moda', '""', 'e', 'de', 'se', 'lançar', 'o', 'filmar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
"['Comprei', '-', 'o', 'por', 'causar', 'de', 'suar', 'sinopse', 'e', 'por', 'o', 'excelente', 'comentário', 'feito', 'o', 'seu', 'respeitar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
"['A', 'comprar', 'ser', 'umar', 'de', 'meu', 'melhorar', '!']","[0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
"['O', 'livrar', 'ser', 'simplesmente', 'FANTÁSTICO', '.']","[0, 1, 0, 0, 0, 0]",meyer,1,1,9
"['A', 'simples', 'história', 'de', 'o', 'garoto', 'que', 'se', 'apaixonar', 'por', 'um', 'vampiro', 'poder', 'estar', 'cheio', 'de', 'defeito', ',', 'mas', 'isso', 'não', 'influenciar', 'em', 'quase', 'nado', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,1,1,9
"['Já', 'ser', 'bastante', 'dizer', 'que', '""', 'Meyer', 'não', 'ser', 'umar', 'escritor', '""', 'ou', 'que', '""', 'ser', 'apenas', 'um', 'livrar', 'de', 'o', 'moda', '""', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
"['Sobre', 'Stephenie', 'Meyer', 'não', 'saber', 'escrever', ',', 'ter', 'de', 'discordar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
"['O', 'livrar', 'ser', 'sim', 'bem', 'escrever', 'e', 'graça', 'o', 'narrativo', 'de', 'ele', 'ser', 'que', 'não', 'conseguir', 'parar', 'de', 'ler', '...', 'e', 'esse', 'ser', 'um', 'de', 'o', 'ponto', 'mais', 'forte', 'de', 'o', 'livrar', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,2,1,9
"['Sobre', 'ser', '""', 'de', 'o', 'moda', '""', ';', 'acabar', 'que', 'não', 'importar', ',', 'já', 'que', 'quando', 'um', 'livrar', 'ser', 'bom', '...', 'ser', 'BOM', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
"['de', 'o', 'q', 'ótimo', '!']","[0, 0, 0, 0, 0]",meyer,0,0,9
"['Um', 'de', 'o', 'melhorar', 'livro', 'q', 'já', 'ler', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
"['O', 'livrar', 'que', 'escolher', 'ser', 'Crepúsculo', '.']","[0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
"['É', 'um', 'livrar', 'muito', 'bom', 'que', 'contar', 'o', 'história', 'de', 'umar', 'típico', 'adolescente', ',', 'Isabella', ',', 'ou', 'Bella', ',', 'Swan', ',', 'que', 'se', 'apaixonar', 'por', 'um', 'vampiro', ',', 'Edward', 'Cullen', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,1,1,9
"['Vou', 'analizar', 'o', 'obrar', 'de', 'Stephenie', 'Meyer', '.']","[0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
"['Stephenie', 'Meyer', ',', 'escritor', 'de', 'o', 'livrar', ',', 'formar', '-', 'se', 'em', 'literatura', 'inglesar', 'em', 'o', 'Brigham', 'Yong', 'University', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
"['Ela', 'morar', 'com', 'o', 'maridar', 'e', 'o', 'três', 'filho', 'em', 'o', 'Arizona', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
"['Foi', 'considerar', 'umar', 'de', 'o', 'cem', 'pessoa', 'mais', 'influente', 'de', 'o', 'mundo', 'por', 'o', 'revisto', 'TIME', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
"['Bella', 'passar', 'o', 'morar', 'com', 'o', 'pai', ',', 'em', 'Forks', ',', 'Washinton', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
"['Lá', ',', 'ele', 'conhecer', 'Edward', 'Cullen', 'um', 'vampiro', 'que', 'só', 'beber', 'sangue', 'de', 'animar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
"['Quando', 'ele', 'descobrir', 'seu', 'segredar', ',', 'passar', 'o', 'viver', 'inúmero', 'aventurar', ',', 'mas', 'acabar', 'perceber', 'que', 'namorar', 'um', 'vampiro', 'poder', 'ter', 'suar', 'desvantagem', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
"['Durante', 'umar', 'partir', 'de', 'Baseball', 'com', 'o', 'familia', 'de', 'Edward', ',', 'Bella', 'ser', 'perciguidapor', 'outro', 'vampiro', 'de', 'o', 'região', ',', 'que', 'diferente', 'de', 'Edward', ',', 'beber', 'sangue', 'de', 'pessoa', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
"['James', ',', 'um', 'de', 'o', 'vampiro', ',', 'levar', 'Bella', 'até', 'umar', 'sala', 'onde', 'tentar', 'beber', 'seu', 'sangue', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
"['Porém', ',', 'Edward', 'chegar', 'e', 'lutar', 'com', 'James', 'até', 'matar', '-', 'o', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
"['Mas', ',', 'ele', 'acabar', 'se', 'esquecer', 'que', 'o', 'outro', 'vampiro', 'de', 'o', 'mesmo', '""', 'tribo', '""', 'escapar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
"['É', 'um', 'romance', 'bem', 'escrever', 'que', 'apresentar', 'muito', 'detalhe', 'e', 'dar', 'o', 'sensação', 'de', 'estar', 'dentro', 'de', 'o', 'história', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,1,1,9
"['Assim', ',', 'Crepusculo', 'te', 'prender', 'atento', 'atar', 'o', 'ultimar', 'palavra', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,1,1,9
"['É', 'umar', 'história', 'diferente', ',', 'e', 'isso', 'ser', 'o', 'que', 'me', 'chamar', 'atenção', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,1,1,9
"['e', 'muito', 'emoção']","[0, 0, 0]",meyer,0,0,9
"['A', 'americano', 'Stephenie', 'Meyer', 'se', 'emocionar', 'o', 'o', 'escrever', 'umar', 'história', 'vivido', 'em', 'umar', 'pequeno', 'cidade', 'em', 'o', 'noroeste', 'de', 'o', 'estar', 'de', 'Washington', ',', 'Forks', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
"['O', 'livrar', 'de', 'estréia', 'de', 'o', 'série', 'crepúsculo', ',', 'já', 'ser', 'um', 'best-seller', 'mundial', 'com', 'milhar', 'de', 'fã', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
"['O', 'livrar', 'ser', 'de', 'o', 'editorar', 'Intrínseca', ',', 'tradução', 'de', 'Ryta', 'Vinagre', ',', 'revisão', 'de', 'Ana', 'grillo', ',', 'Isabel', 'Newlands', 'e', 'Maria', 'da', 'Glória', 'Carvalho', ',', 'capar', 'de', 'Gail', 'Doobinin', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
"['O', 'que', 'ele', 'menos', 'querer', ',', 'acontecer', '.']","[0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
"['Isabella', 'Swan', 'se', 'mudo', 'parir', 'o', 'pequeno', 'e', 'chuvoso', 'cidade', 'de', 'forks', ',', 'o', 'ultimar', 'lugar', 'o', 'onde', 'gostar', 'de', 'viver', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
"['Quando', 'ele', 'chegar', 'em', 'o', 'escola', ',', 'todo', 'querer', 'fazer', 'amizade', 'por', 'ele', 'ser', 'o', 'garoto', 'novo', ',', 'ele', ',', 'umar', 'menino', 'muito', 'tímido', 'não', 'gostar', 'muito', 'de', 'o', 'idéia', ',', 'mas', 'ficar', 'intrigar', 'quando', 'o', 'perfeito', 'família', 'Cullen', 'o', 'ignorar', 'totalmente', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
"['Isabella', 'comedir', 'o', 'se', 'aproximar', 'de', 'Edward', ',', 'o', 'mais', 'novo', 'de', 'o', 'Cullens', 'o', 'partir', 'de', 'o', 'aula', 'de', 'biologia', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
"['Ela', 'perceber', 'que', 'o', 'lindar', 'Edward', 'ser', 'diferente', ',', 'não', 'só', 'por', 'suar', 'beleza', ',', 'mas', 'sim', 'por', 'algum', 'mistério', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
"['Com', 'o', 'passar', 'de', 'o', 'tempo', ',', 'fato', 'estranho', 'acontecer', 'e', 'ele', 'cada', 'vez', 'mais', 'apaixonar', 'um', 'por', 'o', 'outro', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
"['Isabella', 'descobrir', 'o', 'verdadeiro', 'identidade', 'de', 'Edward', ',', 'e', 'ele', 'mostrar', 'o', 'verdadeiro', 'vantagem', 'de', 'ser', 'um', 'vampiro', 'vegetariano', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
"['Tudo', 'correr', 'bem', ',', 'até', 'que', 'vampiro', 'nômades', 'aparecer', 'e', 'decidir', 'que', 'Isabella', 'seriar', 'o', 'jantar', 'principal', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",meyer,0,0,9
